id_usuario,nombre,correo,telefono,ciudad,departamento,industria,proyecto_activo,seguidores,inversion_total,fecha_registro,nivel_riesgo,edad,genero,experiencia_anios,mentor,tiene_equipo,patente_registrada,premios_ganados,fuente_financiamiento,inversion_angel,inversion_vc,inversion_gobierno,ingresos_mensuales,gastos_mensuales,margen_bruto,clientes_activos,churn_rate,nps_score,tiempo_desarrollo_meses,tecnologia_principal,lenguaje_programacion,base_datos,cloud_provider,usuarios_diarios,sesiones_dia,tiempo_promedio_sesion_min,tasa_conversion,costo_adquisicion,valor_vida_cliente,retorno_inversion,burn_rate,runway_meses,valoracion_actual,ronda_actual,objetivo_ronda,equity_ofrecido,pitch_deck_url,video_pitch_url,estado_validacion
298,Magda Hernández Hurtado,emanrique@example.org,701 92 17,Cartagena,Cundinamarca,SaaS,True,6054,847835.03,2025-06-23,Alto,48,Otro,11,True,True,False,1,VC,29137.71,449424.9,14813.91,449698.46,197037.51,27.13,2129,10.93,76,31,IA,Go,MongoDB,Azure,4879,605,23.08,2.65,151.33,2288.11,153.97,39458.8,21,15402470.25,Semilla,2859817.65,12.62,https://conecta-crece.com/pitch/298,https://youtube.com/watch?v=pitch298,Escalando
299,Liliana Mireya Carrillo,vgalvis@example.org,(+57) 302 550 79 41,Medellín,Antioquia,Edtech,False,6345,674912.32,2023-09-29,Alto,38,Otro,8,True,True,False,1,Crowdfunding,3620.01,254913.26,101718.31,435246.05,207113.73,43.39,1395,29.2,64,12,IoT,Rust,MongoDB,Azure,3106,14198,27.86,9.9,436.68,4872.32,216.2,41087.87,7,17184113.06,Serie A,1071824.84,8.75,https://conecta-crece.com/pitch/299,https://youtube.com/watch?v=pitch299,Idea
300,Maicol Pineda,franciscobernal@example.org,+573053483908,Cali,Atlántico,Agrotech,True,8637,651746.68,2023-12-15,Alto,36,Otro,7,False,True,False,5,Bootstrapped,285608.48,355191.55,54294.71,480866.43,338764.96,47.64,650,29.14,-86,31,IoT,Rust,PostgreSQL,Google Cloud,2107,13082,22.44,10.5,328.9,2526.36,329.3,48326.27,5,48970936.77,Serie A,2782279.49,7.28,https://conecta-crece.com/pitch/300,https://youtube.com/watch?v=pitch300,MVP
301,Jesús Osorio Domínguez,maria28@example.net,+57 322 631 49 00,Bogotá,Antioquia,E-commerce,False,1047,734670.57,2024-08-21,Alto,35,M,8,False,False,True,4,Bootstrapped,95657.5,443733.99,39285.17,59086.79,34087.77,23.82,4443,18.09,53,34,IA,Rust,MySQL,DigitalOcean,923,11816,26.71,11.77,105.45,8077.08,287.93,48344.17,3,12662214.11,Serie B,3026703.03,17.32,https://conecta-crece.com/pitch/301,https://youtube.com/watch?v=pitch301,MVP
302,Sebastián John Pinzón Escobar,rodriguezangela@example.net,(+57)3129993534,Barranquilla,Valle del Cauca,SaaS,False,4378,331996.2,2025-09-05,Medio,37,F,9,False,False,True,1,Gobierno,1955.19,625357.04,101909.59,248398.18,72175.03,63.23,2495,3.74,13,24,IoT,JavaScript,PostgreSQL,AWS,1908,3513,9.91,4.93,385.55,4771.57,326.61,93117.39,16,28593320.48,Semilla,1652638.87,9.8,https://conecta-crece.com/pitch/302,https://youtube.com/watch?v=pitch302,Escalando
303,Arley Buitrago,monicarivera@example.net,57 319 335 01 15,Medellín,Antioquia,Healthtech,False,9802,786882.07,2023-11-02,Alto,48,Otro,9,True,False,False,2,VC,43495.96,233605.52,70786.71,372861.75,180323.38,39.77,3223,23.12,-99,28,Web,Go,MongoDB,Google Cloud,3752,12587,8.95,12.37,109.08,6654.34,90.76,84092.41,4,16160105.19,Serie B,1662141.41,19.0,https://conecta-crece.com/pitch/303,https://youtube.com/watch?v=pitch303,MVP
304,Andrés Sepúlveda Ríos,alberto13@example.com,01 8002 128 316,Cartagena,Atlántico,IA,False,1800,798487.24,2023-10-27,Alto,26,M,6,False,False,False,0,Gobierno,206340.29,636221.14,97408.27,140791.16,242996.57,36.25,830,2.63,-13,20,IoT,Java,Firebase,Azure,919,7750,4.89,11.37,169.03,7774.9,177.58,19418.4,12,29531435.03,Semilla,2831090.11,15.96,https://conecta-crece.com/pitch/304,https://youtube.com/watch?v=pitch304,Producto
305,Rafael Brayan Jaramillo Castro,xcarvajal@example.org,301 887 68 52,Bucaramanga,Valle del Cauca,E-commerce,False,408,574869.5,2025-04-05,Alto,30,M,23,False,False,False,5,Angel,55242.01,327828.48,92160.74,167173.04,271325.39,59.28,2091,18.5,-95,11,Web,Go,Firebase,DigitalOcean,3994,13096,2.39,8.16,457.36,5171.39,-41.09,46534.66,5,47993434.13,Serie A,3961180.64,17.3,https://conecta-crece.com/pitch/305,https://youtube.com/watch?v=pitch305,Producto
306,Alberto Jesús Vásquez Ruiz,valenciaaugusto@example.net,(+57)3006948610,Bucaramanga,Cundinamarca,E-commerce,True,9197,636201.97,2025-04-15,Alto,29,Otro,6,True,False,True,0,Gobierno,245326.73,326000.62,177871.16,497180.49,61560.36,33.13,1488,19.79,-14,32,IoT,Go,MySQL,DigitalOcean,4718,4833,1.18,12.51,19.25,2329.78,184.93,29591.03,17,29260386.44,Serie A,2685203.16,21.34,https://conecta-crece.com/pitch/306,https://youtube.com/watch?v=pitch306,MVP
307,Blanca Gil Valencia,gomezamparo@example.com,573188116588,Cartagena,Valle del Cauca,SaaS,True,3144,771078.19,2025-02-14,Alto,31,M,10,True,True,True,4,Crowdfunding,283348.42,27616.81,25464.71,174911.28,28451.34,70.94,1885,20.09,-49,22,Móvil,Go,MongoDB,Google Cloud,1789,12674,11.3,2.49,450.45,4452.45,408.79,40635.82,31,43389886.11,Semilla,1933062.0,16.17,https://conecta-crece.com/pitch/307,https://youtube.com/watch?v=pitch307,Escalando
308,Omar David Moreno,alfredogomez@example.net,(+57) 603 571 30 36,Barranquilla,Cundinamarca,Fintech,True,8351,202644.54,2024-08-05,Medio,55,M,6,True,True,False,5,Crowdfunding,107517.11,696750.29,83025.57,105953.4,37043.76,45.48,3915,8.4,-72,32,Web,Python,Firebase,DigitalOcean,3289,14069,3.9,5.73,161.89,746.53,470.27,66940.17,17,49985357.55,Pre-semilla,3269641.59,25.25,https://conecta-crece.com/pitch/308,https://youtube.com/watch?v=pitch308,Escalando
309,Ángela Andrea Díaz Vargas,mauriciopena@example.com,576068796220,Cali,Valle del Cauca,Fintech,True,4129,20770.78,2024-07-03,Bajo,33,Otro,1,True,True,True,5,Gobierno,228686.35,42827.02,160476.05,433306.19,264652.11,36.02,3398,24.87,7,14,Móvil,Rust,PostgreSQL,Google Cloud,3000,14422,27.82,11.91,24.69,2120.36,172.01,40452.49,19,31133487.12,Pre-semilla,3927181.05,13.29,https://conecta-crece.com/pitch/309,https://youtube.com/watch?v=pitch309,Escalando
310,José Gómez,maria55@example.org,(+57)6052509066,Medellín,Atlántico,Fintech,False,9855,39051.66,2024-06-10,Bajo,55,M,6,True,True,False,1,Bootstrapped,125964.86,46428.01,193746.08,232752.23,166498.68,72.87,3607,4.9,54,3,IA,Go,Firebase,Azure,1060,5310,20.03,5.8,310.67,7191.52,212.78,76128.3,15,6379065.53,Semilla,4036965.03,8.56,https://conecta-crece.com/pitch/310,https://youtube.com/watch?v=pitch310,Idea
311,Amanda María González,nalvarez@example.com,+57 329 942 01 39,Bucaramanga,Atlántico,Healthtech,True,4142,744469.31,2023-05-12,Alto,36,F,6,False,False,False,5,Crowdfunding,155975.08,404016.98,176716.57,380186.92,53377.47,39.54,1189,17.8,-92,27,Web,JavaScript,PostgreSQL,AWS,1181,10417,1.99,12.02,89.32,3293.07,264.65,50965.26,25,9468638.45,Serie B,2287915.36,10.37,https://conecta-crece.com/pitch/311,https://youtube.com/watch?v=pitch311,Producto
312,María Becerra,victorrojas@example.org,576037276496,Bogotá,Valle del Cauca,SaaS,False,5575,548150.03,2022-11-16,Alto,33,F,11,False,False,True,5,VC,228980.8,184004.34,156390.85,213830.74,10945.26,48.03,774,7.59,17,10,Web,Rust,MongoDB,Google Cloud,2857,5050,14.12,8.52,470.38,9666.3,484.42,22348.18,35,9824411.36,Semilla,3890761.24,9.97,https://conecta-crece.com/pitch/312,https://youtube.com/watch?v=pitch312,Producto
313,Iván Nieto,osvaldoalvarez@example.net,(+57) 314 673 93 54,Medellín,Cundinamarca,IA,False,8888,527946.82,2025-08-01,Alto,36,Otro,17,True,False,True,0,Angel,190472.2,601258.57,45251.5,465393.79,286661.52,47.86,4994,13.3,-49,20,Web,Go,MongoDB,DigitalOcean,4284,6921,26.92,7.29,76.7,9387.62,-49.81,28876.28,22,10516864.5,Pre-semilla,343150.02,15.26,https://conecta-crece.com/pitch/313,https://youtube.com/watch?v=pitch313,MVP
314,Luis Arrieta Ariza,kgonzales@example.org,482 89 78,Medellín,Antioquia,Agrotech,True,6915,483527.46,2025-02-08,Medio,47,Otro,7,True,False,True,1,VC,42132.1,281008.37,145195.79,293378.93,269189.07,24.41,1166,20.49,94,23,Web,Python,MongoDB,AWS,4912,7738,7.73,6.85,412.9,5458.47,285.52,19599.28,24,43774250.33,Pre-semilla,1938433.47,27.28,https://conecta-crece.com/pitch/314,https://youtube.com/watch?v=pitch314,Idea
315,Andrés Edier Páez Cardona,monsalverosa@example.com,573266883708,Barranquilla,Antioquia,SaaS,False,4819,628763.85,2025-03-06,Alto,36,Otro,4,True,False,True,5,Gobierno,251012.74,674271.09,84334.82,319391.89,346174.76,29.61,2259,27.24,63,35,IA,Go,MongoDB,Azure,690,231,3.93,12.19,128.94,5000.26,275.1,68234.71,9,49865396.65,Serie B,2825320.26,25.94,https://conecta-crece.com/pitch/315,https://youtube.com/watch?v=pitch315,Escalando
316,Alberto Martínez Puentes,paula61@example.net,3073281098,Bucaramanga,Atlántico,Fintech,True,9722,608594.69,2023-12-27,Alto,28,Otro,4,True,True,False,4,Crowdfunding,126548.8,275621.57,148861.96,174304.92,315424.03,69.66,4696,26.04,-91,28,Blockchain,Python,PostgreSQL,Google Cloud,207,10350,28.43,1.93,461.13,8038.76,350.98,85695.86,19,17993587.74,Serie A,1794273.33,29.14,https://conecta-crece.com/pitch/316,https://youtube.com/watch?v=pitch316,Producto
317,Martha Ordóñez Moreno,valenciajanneth@example.net,326 754 77 61,Bogotá,Valle del Cauca,Agrotech,False,2681,448776.95,2023-07-04,Medio,35,Otro,25,False,False,False,1,Gobierno,256993.91,233634.29,123280.55,370189.8,334625.27,25.93,2505,3.94,84,8,Blockchain,Java,Firebase,Google Cloud,3145,3332,8.68,10.76,181.79,8078.39,442.68,76703.23,13,16205712.89,Pre-semilla,989459.28,12.76,https://conecta-crece.com/pitch/317,https://youtube.com/watch?v=pitch317,Producto
318,Zulma Angulo,maria48@example.com,+57 309 562 08 80,Cartagena,Antioquia,Agrotech,True,3304,757986.72,2025-02-01,Alto,27,M,23,False,False,True,5,VC,159848.33,277729.72,184251.67,52709.39,382465.12,67.02,2407,18.79,-79,23,Móvil,Go,MySQL,Google Cloud,4499,2559,20.36,4.47,252.3,8349.15,490.79,28308.42,17,22073759.5,Semilla,769614.65,12.42,https://conecta-crece.com/pitch/318,https://youtube.com/watch?v=pitch318,Idea
319,Yaneth Martínez,pablo02@example.com,(+57) 300 788 39 21,Barranquilla,Atlántico,Agrotech,True,6805,858243.69,2024-11-03,Alto,33,Otro,19,False,False,False,5,VC,241027.83,184490.14,74045.7,450126.38,374819.33,32.41,2925,3.23,77,11,IA,JavaScript,PostgreSQL,AWS,4167,11625,14.8,5.05,405.55,6080.51,346.06,73168.63,17,23317793.14,Pre-semilla,2328182.41,15.95,https://conecta-crece.com/pitch/319,https://youtube.com/watch?v=pitch319,Escalando
320,Leonardo Alfonso,antoniorodriguez@example.net,(+57)3249502419,Medellín,Cundinamarca,E-commerce,False,9208,69334.47,2024-02-20,Bajo,25,F,16,True,True,False,0,VC,170926.09,663145.79,145552.1,357092.48,196731.28,59.3,1092,29.6,-45,31,IA,Rust,MongoDB,Azure,1915,9356,24.15,7.87,209.5,7686.37,489.1,60752.88,3,48547337.26,Pre-semilla,3574962.88,13.96,https://conecta-crece.com/pitch/320,https://youtube.com/watch?v=pitch320,Idea
321,Alberto Alejandro Alarcón,dbetancur@example.org,5570131,Bogotá,Cundinamarca,E-commerce,False,2691,775747.82,2022-11-27,Alto,34,M,20,True,True,True,5,Gobierno,218600.14,232253.08,18832.29,202374.09,280610.7,57.97,3338,12.06,21,11,IA,JavaScript,MySQL,Azure,2919,2926,21.51,13.25,254.84,1927.21,170.79,26530.82,8,17052036.51,Pre-semilla,2643143.01,5.51,https://conecta-crece.com/pitch/321,https://youtube.com/watch?v=pitch321,Idea
322,Jorge Barrera Mora,alexander47@example.com,+573226534352,Bogotá,Valle del Cauca,Fintech,True,78,982100.07,2023-03-31,Alto,55,M,1,False,False,False,0,Crowdfunding,169009.41,601551.04,191142.34,95052.57,248652.26,22.73,1788,29.3,-76,12,IoT,Java,PostgreSQL,DigitalOcean,1464,8332,5.32,12.38,24.87,483.87,245.67,96012.98,10,40379521.25,Serie A,4678410.93,7.69,https://conecta-crece.com/pitch/322,https://youtube.com/watch?v=pitch322,MVP
323,Pedro Enrique Hernández,lady76@example.com,576032999285,Medellín,Cundinamarca,Agrotech,True,9937,592155.8,2023-07-20,Alto,31,Otro,11,False,False,False,0,Crowdfunding,19639.07,172355.52,28276.28,480233.15,196714.65,65.58,340,11.39,22,9,IoT,Python,MongoDB,DigitalOcean,4485,10558,6.83,5.14,229.47,2060.61,469.34,45500.32,30,18915640.71,Serie B,167979.04,7.61,https://conecta-crece.com/pitch/323,https://youtube.com/watch?v=pitch323,Escalando
324,Rodolfo Jesús León Castro,carmen82@example.net,(+57)3044604701,Cali,Atlántico,IA,False,953,611614.92,2025-08-04,Alto,55,M,7,True,False,True,5,VC,221777.12,374004.49,9441.51,152170.02,75945.01,77.49,429,24.89,75,30,IoT,Rust,PostgreSQL,Azure,376,14940,7.22,7.13,101.0,2293.51,126.17,72833.28,34,10416173.38,Pre-semilla,273907.72,14.54,https://conecta-crece.com/pitch/324,https://youtube.com/watch?v=pitch324,Idea
325,Juan Gilberto Beltrán,ines36@example.net,(+57)3126283774,Bogotá,Antioquia,SaaS,False,2950,924690.67,2024-02-11,Alto,46,M,12,False,True,True,1,Crowdfunding,73851.95,467972.96,176388.96,211997.46,228559.46,70.46,2537,6.94,67,20,Blockchain,Python,Firebase,DigitalOcean,3099,4576,25.44,3.25,391.82,2608.91,-44.26,70789.7,5,34830488.14,Serie B,687996.82,22.24,https://conecta-crece.com/pitch/325,https://youtube.com/watch?v=pitch325,Idea
326,Lucía González,linarodriguez@example.com,573074557935,Bogotá,Antioquia,IA,False,1139,639409.07,2025-06-24,Alto,33,Otro,11,True,False,False,2,Crowdfunding,85931.69,598855.67,52299.84,380733.65,158446.57,71.99,1655,28.56,42,34,Móvil,JavaScript,MySQL,DigitalOcean,3932,1811,4.23,1.05,200.15,927.72,331.49,11403.04,30,30804509.26,Serie B,3704814.34,16.05,https://conecta-crece.com/pitch/326,https://youtube.com/watch?v=pitch326,Idea
327,Gabriela Alzate,jhernandez@example.org,+576068755075,Cartagena,Antioquia,IA,True,5258,664562.38,2024-02-15,Alto,24,Otro,1,True,False,False,1,VC,138610.63,631093.97,11285.63,190637.14,378771.06,45.39,1845,6.33,-51,24,Blockchain,Python,Firebase,AWS,2023,9877,16.33,8.57,80.25,9645.35,-18.81,70052.47,29,25950560.99,Pre-semilla,3112001.81,9.25,https://conecta-crece.com/pitch/327,https://youtube.com/watch?v=pitch327,Producto
328,Lucía Erazo Velasco,manuelroa@example.com,+573194784651,Medellín,Cundinamarca,SaaS,True,146,373520.29,2025-01-21,Medio,46,M,19,True,False,True,1,Bootstrapped,169091.63,51746.81,129772.53,455494.92,374934.61,55.14,2313,20.88,-1,31,Móvil,Go,MongoDB,Azure,3737,7870,27.66,2.72,272.86,3665.34,29.42,65523.86,14,48155680.46,Serie B,4995745.38,27.05,https://conecta-crece.com/pitch/328,https://youtube.com/watch?v=pitch328,Producto
329,Michel Johana Sepúlveda,manuelmunoz@example.com,(+57) 603 176 27 45,Barranquilla,Valle del Cauca,Edtech,True,7585,741305.55,2025-06-15,Alto,48,Otro,18,True,False,True,5,VC,62430.28,284054.65,176724.36,230830.19,181362.87,76.67,3797,11.54,-17,28,Móvil,Rust,PostgreSQL,Google Cloud,1787,11695,6.54,3.32,438.07,6627.33,290.38,90533.66,29,18803350.26,Serie A,1106892.73,8.53,https://conecta-crece.com/pitch/329,https://youtube.com/watch?v=pitch329,Idea
330,Jhoan Camilo Salazar,palacioscarmen@example.com,57 603 157 88 63,Barranquilla,Valle del Cauca,IA,False,883,545114.56,2025-06-03,Alto,34,M,11,True,False,False,1,Gobierno,7150.62,144517.3,113478.58,86998.05,393466.12,57.64,1276,19.6,47,15,Móvil,Go,MongoDB,DigitalOcean,2022,14241,22.42,11.56,248.48,6142.54,369.87,55405.87,5,33841851.48,Pre-semilla,474462.79,5.22,https://conecta-crece.com/pitch/330,https://youtube.com/watch?v=pitch330,Idea
331,Aurora Luisa Zuluaga,maria47@example.com,+57 604 914 96 04,Bogotá,Valle del Cauca,Healthtech,True,2517,334851.09,2024-11-24,Medio,35,F,3,False,False,False,3,VC,211080.97,202818.73,20299.9,281381.89,360406.17,20.64,3401,4.43,58,29,Móvil,Rust,Firebase,Azure,2053,1877,20.25,2.63,228.0,7581.17,24.58,41190.17,27,23896314.25,Pre-semilla,2951568.09,29.69,https://conecta-crece.com/pitch/331,https://youtube.com/watch?v=pitch331,Producto
332,Alba Carmen Padilla,jose28@example.com,01 8002 596 706,Cartagena,Antioquia,Agrotech,True,8107,931287.47,2023-07-10,Alto,44,F,3,False,True,True,1,Crowdfunding,90031.36,275531.03,29897.2,496455.5,316554.24,56.82,2627,9.48,-79,25,IoT,Go,MySQL,DigitalOcean,1394,6003,25.69,3.28,147.32,5252.27,453.76,51512.86,13,2695352.39,Semilla,3517548.68,11.58,https://conecta-crece.com/pitch/332,https://youtube.com/watch?v=pitch332,Escalando
333,Cristina Patricia Domínguez,andresgutierrez@example.com,(+57) 321 535 99 09,Cali,Atlántico,SaaS,True,5504,340830.24,2023-03-31,Medio,24,M,20,True,True,False,3,Angel,271360.45,266011.85,7196.63,336280.05,278984.95,33.49,4199,25.76,100,30,Blockchain,Java,PostgreSQL,Azure,2152,9070,6.59,4.58,50.82,4553.75,319.49,81520.14,23,43087808.94,Pre-semilla,163886.92,8.21,https://conecta-crece.com/pitch/333,https://youtube.com/watch?v=pitch333,Idea
334,Johanna Yamile Escobar Gómez,arizaoctavio@example.org,+57 306 457 34 36,Medellín,Valle del Cauca,Fintech,True,9420,246746.22,2024-01-24,Medio,37,M,3,True,True,False,4,Bootstrapped,46873.14,438288.46,174269.88,230920.74,349461.85,65.03,866,18.76,-86,11,Móvil,Python,PostgreSQL,AWS,760,82,13.56,10.44,113.01,7198.09,162.8,64417.92,15,23854601.07,Semilla,3555776.25,17.38,https://conecta-crece.com/pitch/334,https://youtube.com/watch?v=pitch334,MVP
335,Francisco Mena Arias,lgarcia@example.net,+576048389563,Bucaramanga,Cundinamarca,Agrotech,True,8366,471864.4,2024-09-08,Medio,22,M,6,True,False,True,4,Crowdfunding,291817.11,489976.91,140573.62,38814.1,75469.58,32.5,1865,5.71,62,21,IoT,Go,MongoDB,Google Cloud,3504,4131,24.91,11.16,269.97,6582.94,482.48,28908.48,13,3326201.54,Pre-semilla,2494919.09,27.57,https://conecta-crece.com/pitch/335,https://youtube.com/watch?v=pitch335,Idea
336,Henry Vargas Martínez,antoniomosquera@example.org,+573090884498,Barranquilla,Cundinamarca,SaaS,False,246,621746.16,2025-10-23,Alto,27,F,19,False,True,False,5,VC,135236.09,519534.85,96089.76,250347.77,305554.26,31.94,1558,7.62,-57,5,IA,Go,Firebase,DigitalOcean,2667,13065,25.55,14.6,237.18,9000.99,198.7,18497.87,27,21037898.45,Pre-semilla,4373140.71,24.71,https://conecta-crece.com/pitch/336,https://youtube.com/watch?v=pitch336,Escalando
337,Mónica Montoya Rojas,renepolo@example.net,(+57)3168295173,Bucaramanga,Antioquia,Agrotech,False,278,989813.32,2022-12-13,Alto,49,Otro,6,True,True,True,0,Bootstrapped,117387.49,104929.88,67463.04,11818.66,157378.97,31.25,4500,9.05,-52,34,IoT,Go,Firebase,DigitalOcean,1319,8004,29.1,1.37,481.11,762.37,127.81,50286.52,21,7159741.98,Serie B,4027929.13,15.41,https://conecta-crece.com/pitch/337,https://youtube.com/watch?v=pitch337,Idea
338,Cecilia Diana Muñoz,dsanchez@example.org,573080643124,Bucaramanga,Antioquia,Healthtech,False,7078,957072.43,2023-05-01,Alto,29,Otro,5,False,False,False,5,Angel,110870.26,679301.49,12625.0,224092.03,167266.63,24.66,2672,20.96,-20,33,IA,Rust,MongoDB,Azure,1602,14796,4.69,5.17,320.01,9714.24,75.91,61319.3,18,40684762.54,Semilla,2468510.2,16.74,https://conecta-crece.com/pitch/338,https://youtube.com/watch?v=pitch338,Idea
339,Yohana Diana Serrano Mosquera,angelica27@example.com,573251845555,Bogotá,Atlántico,IA,True,5319,316892.75,2023-03-28,Medio,27,Otro,16,False,False,True,3,Gobierno,233229.97,553897.11,55242.07,72398.6,339230.89,14.13,2020,7.48,-100,23,IA,Rust,Firebase,Google Cloud,2244,5263,15.06,5.06,442.77,2080.58,395.9,22878.53,10,14851416.8,Pre-semilla,3690699.66,9.87,https://conecta-crece.com/pitch/339,https://youtube.com/watch?v=pitch339,Producto
340,Silvia Flórez,julio49@example.com,3255161106,Barranquilla,Atlántico,SaaS,True,4935,251985.34,2023-01-10,Medio,38,M,5,False,True,True,5,Gobierno,23612.9,325457.64,181961.32,74659.76,250655.24,48.87,4864,13.88,-20,9,IA,Go,MongoDB,Google Cloud,4978,7447,9.26,9.0,168.17,267.87,-21.17,36021.11,33,18504217.53,Serie A,4167431.49,14.38,https://conecta-crece.com/pitch/340,https://youtube.com/watch?v=pitch340,Idea
341,Diana Cárdenas Montoya,sergio32@example.org,573025489420,Bucaramanga,Valle del Cauca,Agrotech,True,5401,630745.89,2023-07-31,Alto,24,Otro,10,False,True,True,5,Angel,149002.98,648864.11,27982.29,52024.36,66021.99,59.97,752,22.89,-9,24,Web,Go,MongoDB,AWS,4044,6582,16.81,8.11,324.49,4020.3,35.24,83170.37,16,22480057.48,Pre-semilla,3825682.16,26.72,https://conecta-crece.com/pitch/341,https://youtube.com/watch?v=pitch341,MVP
342,Tania Uribe,salgadogloria@example.net,57 603 975 88 60,Bucaramanga,Cundinamarca,Fintech,True,7892,243069.05,2025-01-01,Medio,24,M,8,True,True,True,4,VC,96885.08,529174.15,134052.6,10608.61,306402.24,44.46,3399,16.95,-90,15,IoT,Python,PostgreSQL,Google Cloud,4783,8072,1.21,10.68,294.98,3744.37,444.22,20597.02,16,7697567.02,Pre-semilla,4580243.28,23.61,https://conecta-crece.com/pitch/342,https://youtube.com/watch?v=pitch342,Producto
343,Maritza Paulina Aguirre,cristinamora@example.org,+573019614172,Cali,Atlántico,Edtech,True,4248,269318.49,2025-07-05,Medio,43,M,11,False,False,True,5,VC,135494.93,311880.41,193546.95,336251.34,308190.65,24.32,923,2.21,-73,16,Móvil,Rust,MongoDB,Google Cloud,4869,13419,9.8,7.22,327.44,2375.12,439.61,85138.4,16,25603859.23,Serie A,111183.66,25.74,https://conecta-crece.com/pitch/343,https://youtube.com/watch?v=pitch343,Producto
344,Reinaldo Caicedo,yairportilla@example.org,+576037219641,Bucaramanga,Atlántico,SaaS,False,7551,210320.94,2023-12-11,Medio,47,Otro,25,True,False,False,4,Crowdfunding,85602.74,690746.84,171471.81,125010.7,246855.03,71.91,255,18.96,-98,20,Web,Java,Firebase,DigitalOcean,4663,2633,3.82,5.84,326.43,9712.31,358.02,40417.99,20,20932602.8,Pre-semilla,1522476.14,5.87,https://conecta-crece.com/pitch/344,https://youtube.com/watch?v=pitch344,Idea
345,Olga Milena Hoyos Barrera,ldelgado@example.net,(+57) 301 182 05 70,Cali,Atlántico,IA,True,2021,305539.86,2023-12-24,Medio,23,F,6,True,True,True,5,Angel,136573.37,620508.0,138983.72,137294.14,9805.53,49.43,518,22.21,-61,16,Web,Go,Firebase,AWS,314,8169,13.54,7.25,95.76,231.36,443.57,67377.95,20,35524097.06,Serie B,1053358.23,11.68,https://conecta-crece.com/pitch/345,https://youtube.com/watch?v=pitch345,Producto
